9	111	37	137
9	112	16	71
9	113	20	63
9	114	22	72
9	115	18	47
9	116	17	43
9	117	27	81
9	118	31	94
9	119	8	23
9	120	52	155
9	121	18	60
9	122	22	81
9	123	16	53
9	124	18	63
9	125	12	40
9	126	16	47
9	127	21	65
9	128	14	51
9	129	15	45
10	1	7	20
10	2	26	79
10	3	29	88
10	4	28	94
10	5	23	77
10	6	14	43
10	7	15	48
10	8	6	20
10	9	15	53
10	10	14	52
10	11	18	67
10	12	27	82
10	13	17	68
10	14	10	37
10	15	39	109
10	16	18	54
10	17	14	43
10	18	29	90
10	19	17	54
10	20	16	55
10	21	22	66
10	22	41	130
10	23	25	89
10	24	43	154
10	25	11	32
10	26	16	56
10	27	27	88
10	28	18	73
10	29	10	36
10	30	16	47
10	31	27	92
10	32	11	36
10	33	10	32
10	34	17	53
10	35	29	79
10	36	17	45
10	37	22	63
10	38	16	49
10	39	19	64
10	40	12	39
10	41	15	49
10	42	11	38
10	43	11	36
10	44	10	30
10	45	20	65
10	46	15	53
10	47	12	41
10	48	7	23
10	49	22	62
10	50	12	43
10	51	11	35
10	52	13	40
10	53	11	37
10	54	21	67
10	55	16	45
10	56	5	18
10	57	14	47
10	58	10	38
10	59	20	57
10	60	19	57
10	61	42	110
10	62	10	29
10	63	4	14
10	64	15	47
10	65	10	33
10	66	25	68
10	67	15	47
10	68	25	66
10	69	9	26
10	70	13	42
10	71	33	109
10	72	16	50
10	73	17	67
10	74	22	73
10	75	14	51
10	76	10	29
10	77	11	35
10	78	16	59
10	79	6	20
10	80	10	26
10	81	17	49
10	82	7	27
10	83	22	75
10	84	12	42
10	85	10	34
10	86	5	21
10	87	16	63
10	88	29	98
10	89	11	37
10	90	27	95
10	91	7	25
10	92	14	49
10	93	24	83
10	94	22	68
10	95	10	30
10	96	8	26
10	97	8	26
10	98	21	70
10	99	15	47
10	100	14	41
10	101	14	41
10	102	15	51
10	103	10	35
10	104	26	77
10	105	9	30
10	106	16	43
10	107	24	70
10	108	22	70
10	109	11	34
11	1	12	34
11	2	9	25
11	3	25	80
11	4	8	22
11	5	19	67
11	6	16	50
11	7	31	101
11	8	22	75
11	9	11	38
11	10	13	46
11	11	10	34
11	12	27	78
11	13	18	58
11	14	16	50
11	15	14	46
11	16	16	45
11	17	39	120
11	18	23	74
11	19	11	39
11	20	24	70
11	21	9	30
11	22	7	22
11	23	14	47
11	24	11	47
11	25	9	28
11	26	11	29
11	27	29	84
11	28	19	69
11	29	22	68
11	30	9	31
11	31	31	95
11	32	13	43
11	33	10	30
11	34	18	58
11	35	12	40
11	36	17	47
11	37	11	41
11	38	19	62
11	39	10	36
11	40	26	76
11	41	11	33
11	42	19	52
11	43	23	65
11	44	17	60
11	45	15	45
11	46	23	64
11	47	19	50
11	48	18	59
11	49	19	62
11	50	17	47
11	51	13	40
11	52	17	65
11	53	15	48
11	54	16	47
11	55	7	20
11	56	18	50
11	57	21	68
11	58	14	46
11	59	12	39
11	60	17	51
11	61	27	84
11	62	21	62
11	63	22	70
11	64	17	55
11	65	11	37
11	66	18	57
11	67	8	29
11	68	12	33
11	69	15	47
11	70	18	56
11	71	9	40
11	72	12	37
11	73	14	48
11	74	11	36
11	75	5	17
11	76	14	46
11	77	13	37
11	78	26	84
11	79	13	34
11	80	11	25
11	81	29	96
11	82	12	44
11	83	8	24
11	84	26	84
11	85	14	53
11	86	11	35
11	87	20	62
11	88	35	110
11	89	22	64
11	90	9	28
11	91	18	59
11	92	15	51
11	93	19	64
11	94	18	64
11	95	10	29
11	96	6	23
11	97	10	38
11	98	9	38
11	99	9	33
11	100	9	30
11	101	24	76
11	102	12	37
11	103	16	48
11	104	5	17
11	105	10	32
11	106	9	24
11	107	15	40
11	108	18	52
11	109	20	63
11	110	18	60
11	111	10	37
11	112	12	38
11	113	17	47
11	114	14	48
11	115	7	22
11	116	26	83
11	117	8	29
11	118	10	33
11	119	15	54
11	120	17	58
11	121	9	29
11	122	3	13
11	123	16	62
12	1	7	20
12	2	6	26
12	3	16	56
12	4	15	51
12	5	15	48
12	6	25	91
12	7	7	23
12	8	15	43
12	9	14	46
12	10	16	53
12	11	11	29
12	12	8	29
12	13	13	44
12	14	9	29
12	15	17	63
12	16	4	14
12	17	18	61
12	18	18	58
12	19	16	59
12	20	9	32
12	21	32	109
12	22	9	36
12	23	23	70
12	24	19	62
12	25	23	70
12	26	19	55
12	27	10	30
12	28	13	38
12	29	10	34
12	30	18	54
12	31	32	116
12	32	19	67
12	33	17	55
12	34	10	34
12	35	11	30
12	36	27	91
12	37	26	90
12	38	26	78
12	39	9	33
12	40	32	97
12	41	19	66
12	42	18	56
12	43	24	84
12	44	8	30
12	45	11	41
12	46	22	77
12	47	14	44
12	48	15	45
12	49	11	30
12	50	22	67
12	51	29	85
12	52	12	38
12	53	15	40
12	54	14	49
12	55	8	24
12	56	17	58
12	57	7	27
12	58	9	34
12	59	17	56
12	60	10	28
12	61	6	21
12	62	14	58
12	63	16	52
12	64	17	53
12	65	25	89
12	66	24	71
12	67	27	89
12	68	30	84
12	69	16	45
12	70	15	53
12	71	5	18
12	72	12	35
12	73	12	34
12	74	6	18
12	75	11	34
12	76	33	100
12	77	24	70
12	78	15	46
12	79	13	37
12	80	37	109
12	81	17	52
12	82	11	35
12	83	18	57
12	84	12	41
12	85	12	36
12	86	13	34
12	87	20	55
12	88	21	76
12	89	10	32
12	90	23	66
12	91	9	27
12	92	11	36
12	93	12	43
12	94	12	37
12	95	6	18
12	96	20	55
12	97	8	24
12	98	9	28
12	99	14	41
12	100	46	134
12	101	21	78
12	102	14	49
12	103	6	21
12	104	10	31
12	105	11	38
12	106	7	24
12	107	14	48
12	108	17	49
12	109	29	95
12	110	19	59
12	111	23	76
13	1	18	51
13	2	26	92
13	3	24	77
13	4	27	92
13	5	25	86
13	6	20	77
13	7	15	47
13	8	15	47
13	9	5	21
13	10	14	45
13	11	35	98
13	12	9	30
13	13	19	67
13	14	27	82
13	15	11	43
13	16	45	144
13	17	42	140
13	18	27	91
13	19	15	49
13	20	7	24
13	21	13	42
13	22	19	74
13	23	15	61
13	24	7	24
13	25	23	72
13	26	16	53
13	27	19	55
13	28	11	41
13	29	8	26
13	30	28	93
13	31	51	144
13	32	13	49
13	33	39	112
13	34	14	39
13	35	19	64
13	36	25	86
13	37	19	60
13	38	21	68
13	39	8	25
13	40	13	48
13	41	16	55
13	42	18	59
